battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range,brand_name
1271.0,0,1.5,1,0,0,2,0.9,161,1,1,1260.0,1788,892.0,15,13,20,0,1,0,1,Asus
709.0,0,1.9,0,11,1,13,0.1,81,8,15,570.0,1422,467.0,17,11,5,1,1,1,0,Nokia
1744.0,0,2.8,0,0,1,62,0.7,158,1,0,621.0,1558,345.0,10,6,14,1,0,0,0,Samsung
1314.0,1,2.2,0,0,1,40,0.8,116,7,1,328.0,1858,3033.0,9,8,17,1,1,1,3,Motorola
1136.0,0,0.5,0,0,1,9,0.9,150,6,2,1307.0,1767,2110.0,9,5,16,1,0,1,2,Motorola
,1,2.7,0,11,0,56,0.3,125,8,13,497.0,618,3105.0,14,8,5,0,1,1,2,Samsung
1300.0,1,0.5,0,5,0,62,0.1,156,6,7,219.0,1037,874.0,15,3,10,1,1,0,0,Xiaomi
732.0,1,2.3,1,7,1,39,0.6,188,7,11,1163.0,1554,3681.0,19,3,15,1,1,1,3,OnePlus
511.0,0,0.7,1,1,1,52,0.7,180,2,10,24.0,759,,8,3,7,1,0,1,2,Oppo
1092.0,1,0.5,1,10,0,11,0.5,167,3,14,468.0,571,737.0,14,4,11,0,1,0,0,Motorola
,1,2.2,1,12,1,10,0.1,170,7,18,,1469,3153.0,8,2,11,1,1,0,3,Oppo
1030.0,1,0.5,0,4,1,37,0.7,147,1,8,503.0,551,2800.0,8,6,12,1,0,1,2,Xiaomi
1130.0,0,1.8,1,0,0,27,0.9,101,1,8,1495.0,1579,315.0,14,5,11,1,1,0,0,Oppo
1299.0,0,2.8,1,2,0,60,0.8,187,8,6,1333.0,1838,1412.0,13,1,20,0,1,1,1,Samsung
1009.0,1,2.8,1,7,1,2,0.6,115,7,15,267.0,1841,2286.0,19,8,13,1,0,0,2,Xiaomi
1735.0,0,1.8,1,16,0,34,0.1,140,2,17,149.0,876,2392.0,17,15,19,1,0,1,2,Vivo
1129.0,1,2.8,1,0,0,49,0.5,185,2,2,1070.0,1079,1857.0,8,4,5,1,1,1,1,Samsung
708.0,0,1.9,0,0,0,26,0.3,116,7,1,206.0,620,1419.0,10,6,16,1,1,1,0,OnePlus
894.0,0,0.7,0,2,1,58,0.1,123,2,3,158.0,747,3305.0,12,7,2,1,0,0,2,Oppo
530.0,0,2.4,0,1,0,32,0.3,88,6,20,48.0,1012,959.0,17,7,6,0,1,0,0,Realme
1481.0,1,2.0,1,0,0,35,0.5,105,3,0,249.0,522,2635.0,17,16,4,1,0,1,2,Oppo
1068.0,0,2.7,1,0,1,45,0.6,194,5,1,935.0,1499,1754.0,17,7,9,1,0,1,1,
1487.0,0,0.5,0,6,1,57,0.7,84,3,12,140.0,768,2563.0,18,4,14,1,0,0,2,Apple
1524.0,0,2.5,1,11,1,41,1.0,96,4,20,184.0,740,1936.0,7,0,9,1,1,1,1,Apple
1093.0,0,1.9,1,2,1,22,0.3,196,8,14,238.0,807,1869.0,8,5,4,1,1,1,1,Oppo
1816.0,1,1.6,1,0,0,50,0.1,186,5,2,800.0,1089,3637.0,11,7,16,0,0,1,3,Asus
627.0,0,1.8,0,2,0,20,0.8,142,3,8,211.0,507,896.0,17,6,14,0,0,0,0,Motorola
989.0,1,0.7,0,13,1,51,0.4,132,3,15,670.0,804,2349.0,10,1,20,1,0,1,1,Xiaomi
1895.0,0,0.5,0,2,1,5,0.7,134,1,11,725.0,1335,,15,4,6,1,1,0,1,Vivo
805.0,1,1.7,1,0,1,58,0.9,168,3,10,81.0,1544,3397.0,7,6,2,1,0,0,2,Motorola
713.0,1,1.6,0,7,1,2,0.4,181,8,9,1211.0,1378,485.0,10,6,4,1,1,1,0,Oppo
864.0,0,2.5,0,10,1,24,0.7,148,4,15,1362.0,1378,3964.0,13,8,12,1,1,0,3,Samsung
1177.0,0,0.9,0,1,0,11,1.0,181,4,7,945.0,1923,1887.0,8,5,11,1,1,1,1,Asus
582.0,0,0.5,0,8,0,32,0.7,107,3,11,1043.0,1702,2977.0,6,1,20,0,1,1,2,Asus
1898.0,0,1.8,1,3,1,56,0.2,185,7,4,444.0,739,2114.0,10,5,19,1,1,1,2,
1158.0,0,0.7,1,1,1,29,0.7,123,2,20,311.0,1796,,17,9,15,1,0,1,1,Oppo
1451.0,1,0.5,0,5,1,57,0.6,181,8,12,812.0,1456,3038.0,15,7,18,1,0,1,3,Nokia
1820.0,1,1.4,0,5,0,51,0.9,163,7,10,202.0,1884,2481.0,11,9,11,0,0,0,2,Realme
984.0,0,0.5,1,3,1,9,0.8,140,3,20,531.0,707,,18,15,16,1,0,0,0,Asus
580.0,1,2.1,1,0,0,24,0.4,135,4,5,404.0,898,3565.0,12,11,8,1,0,1,2,Asus
1263.0,1,2.0,0,0,0,5,0.4,146,6,3,954.0,1609,1958.0,9,6,4,1,1,1,2,Oppo
1237.0,0,0.5,0,2,0,27,0.1,87,8,5,274.0,603,2454.0,14,0,8,1,1,1,2,Samsung
514.0,1,1.6,0,7,1,37,0.1,172,1,9,956.0,1723,3392.0,12,8,5,1,1,1,3,Motorola
1515.0,0,2.6,0,0,1,56,0.9,184,3,1,1438.0,1593,262.0,14,4,20,1,1,0,0,Asus
721.0,0,0.5,1,6,1,6,0.4,194,4,9,1446.0,1988,530.0,8,4,8,1,0,1,0,Motorola
603.0,1,2.5,1,3,0,35,0.7,126,3,16,692.0,1057,3703.0,13,1,9,0,0,1,3,Asus
1426.0,1,2.5,0,2,1,55,0.4,109,1,7,777.0,1032,2562.0,5,1,3,1,0,0,2,Oppo
1820.0,1,1.7,1,0,1,64,0.6,161,1,3,1157.0,1951,574.0,10,2,18,1,1,0,1,Samsung
1215.0,0,1.0,0,4,0,16,0.1,130,4,8,454.0,1473,2632.0,7,1,15,0,0,1,2,Realme
697.0,0,2.7,1,5,1,20,0.4,173,2,6,478.0,1477,259.0,12,6,4,1,1,1,0,Realme
717.0,1,0.5,1,4,0,10,0.6,198,1,5,217.0,1106,688.0,10,7,15,0,1,0,0,Xiaomi
1348.0,1,2.0,1,5,0,36,0.3,145,6,6,468.0,741,2554.0,19,1,12,0,1,0,2,Apple
1164.0,1,2.6,1,0,0,61,0.3,88,1,6,1107.0,1656,3859.0,11,10,17,0,1,0,3,OnePlus
578.0,1,0.5,0,9,1,62,0.3,170,5,13,626.0,1134,2977.0,15,12,5,1,1,1,2,Vivo
1971.0,1,0.5,1,0,0,40,0.3,186,7,19,485.0,922,571.0,8,7,17,1,1,0,0,Nokia
1794.0,1,0.5,1,5,1,55,0.5,86,7,7,43.0,627,402.0,14,7,14,1,0,1,0,Asus
1558.0,1,2.5,0,2,1,32,0.1,114,5,3,322.0,1385,878.0,16,5,17,1,1,1,0,Oppo
1597.0,1,0.9,0,4,1,4,0.5,85,1,19,880.0,1145,2130.0,8,3,15,1,1,0,2,Oppo
1240.0,0,1.6,0,0,0,39,0.1,146,2,9,1511.0,1756,,13,1,17,0,0,1,3,Oppo
1994.0,1,0.8,1,2,1,7,0.6,88,8,4,667.0,711,454.0,11,8,6,1,1,0,0,Apple
1221.0,0,2.3,0,7,1,35,0.4,152,7,19,765.0,1899,2638.0,19,16,14,1,1,1,2,Vivo
989.0,1,1.6,1,11,1,24,0.6,156,8,17,,679,2819.0,16,13,5,1,0,1,2,Apple
1180.0,1,1.2,0,5,1,50,1.0,144,4,20,925.0,1252,1464.0,7,3,20,1,1,1,1,OnePlus
718.0,0,2.8,0,10,0,59,0.8,113,6,13,1185.0,1387,1824.0,11,9,3,1,1,0,1,
1670.0,1,1.6,1,0,0,47,0.8,139,8,15,1706.0,1886,876.0,16,0,5,1,1,0,1,Samsung
534.0,1,2.5,0,1,1,21,0.3,164,7,9,347.0,1477,2706.0,7,5,18,1,1,0,2,Samsung
1566.0,1,0.5,1,0,0,20,0.5,126,2,0,1603.0,1930,659.0,14,9,13,1,1,1,1,Xiaomi
1935.0,0,0.5,0,0,1,29,0.6,124,5,9,806.0,860,455.0,9,2,6,1,0,1,0,
504.0,1,2.8,1,2,0,54,0.4,163,2,10,1207.0,1539,2378.0,17,11,2,1,0,0,2,Realme
913.0,0,1.7,1,1,1,41,0.3,103,1,14,431.0,1144,2278.0,15,3,18,1,1,0,1,Motorola
1317.0,0,1.8,1,2,0,43,0.5,113,5,3,179.0,613,3436.0,16,13,5,0,1,1,3,Motorola
917.0,1,0.5,0,1,1,31,0.5,88,6,2,423.0,909,3424.0,19,2,13,1,1,0,3,Oppo
712.0,0,2.5,1,1,0,49,0.6,99,6,3,1131.0,1743,401.0,5,0,10,1,0,1,0,Asus
1083.0,0,1.0,0,6,0,52,0.9,126,2,20,925.0,1469,681.0,19,18,19,1,1,1,0,Oppo
1039.0,0,0.6,0,5,1,6,0.1,136,6,8,62.0,544,3212.0,15,7,7,1,0,1,2,Apple
1747.0,0,0.5,0,4,0,13,0.7,185,6,12,800.0,873,3105.0,7,1,10,1,0,0,3,Motorola
,1,0.5,1,0,0,52,0.6,105,6,0,211.0,947,2036.0,5,1,10,0,1,0,1,Realme
1872.0,1,0.5,1,14,0,49,0.2,139,7,18,81.0,1389,3153.0,16,15,5,1,1,0,3,Nokia
1796.0,0,1.6,1,5,0,7,0.1,101,4,6,667.0,798,1642.0,9,4,3,0,1,1,1,Asus
1097.0,0,1.4,0,0,0,60,0.8,181,1,17,405.0,519,509.0,15,12,12,1,0,0,0,Xiaomi
1562.0,0,0.5,1,1,1,20,0.8,172,8,10,678.0,1676,3465.0,16,11,6,1,1,0,3,Samsung
1433.0,1,2.3,0,8,1,27,0.9,153,7,12,1619.0,1651,3900.0,18,16,2,1,0,1,3,Asus
740.0,0,1.8,0,1,0,12,0.2,123,1,11,935.0,1147,1105.0,7,6,19,0,1,1,0,OnePlus
676.0,0,2.2,0,1,1,39,0.2,84,1,5,864.0,1011,2064.0,13,7,6,1,0,0,1,Samsung
503.0,1,1.8,1,1,1,13,0.7,131,1,4,1495.0,1688,,19,6,9,1,0,1,3,Realme
1020.0,0,1.5,0,13,1,7,0.7,96,3,18,870.0,1613,1142.0,13,9,8,1,0,1,1,Apple
896.0,0,1.0,1,3,1,4,0.3,111,1,4,1379.0,1469,1060.0,12,10,4,1,1,1,1,Nokia
1824.0,1,0.8,0,4,1,19,0.9,143,2,5,1055.0,1738,2381.0,14,1,5,1,0,0,2,Apple
1512.0,0,0.6,1,1,1,54,0.4,134,3,2,220.0,1838,3366.0,7,3,11,1,0,1,3,Realme
1053.0,0,2.9,0,7,0,42,0.9,126,6,17,419.0,1261,1339.0,17,0,14,0,0,1,0,Xiaomi
1944.0,1,1.8,1,0,1,31,0.8,87,4,10,,1362,2560.0,7,3,8,1,0,0,3,Asus
1174.0,0,0.7,1,1,1,25,0.8,91,2,8,1097.0,1461,285.0,19,7,3,1,0,1,0,Asus
627.0,1,1.6,1,3,1,12,0.2,131,7,17,447.0,819,2476.0,17,1,10,1,0,0,1,Vivo
1602.0,0,2.7,0,4,1,46,0.6,118,1,5,273.0,1062,1862.0,16,9,2,1,0,1,1,Vivo
1733.0,1,1.5,1,4,1,6,0.9,170,1,15,590.0,997,3488.0,6,4,10,1,1,1,3,
586.0,0,1.4,1,10,1,8,0.5,142,8,14,116.0,598,3178.0,9,7,10,1,0,1,2,OnePlus
1528.0,0,2.4,0,2,0,37,0.2,156,8,3,306.0,564,733.0,15,0,14,1,1,0,0,Oppo
875.0,0,0.7,0,2,0,23,0.1,110,7,7,300.0,1316,756.0,14,5,6,0,0,0,0,Apple
1602.0,0,0.6,0,12,0,58,0.4,170,1,13,1259.0,1746,3622.0,17,2,17,0,1,1,3,Apple
1426.0,0,1.6,0,4,1,12,0.7,174,5,16,1573.0,1694,1277.0,14,9,5,1,0,0,1,Realme
1370.0,0,1.4,0,5,1,6,0.2,158,6,8,1392.0,1783,3703.0,13,10,11,1,1,0,3,Nokia
609.0,1,0.5,0,4,1,10,0.1,81,6,6,113.0,1524,1905.0,16,3,18,1,1,1,1,Nokia
840.0,0,1.2,1,5,1,15,0.3,178,6,8,526.0,1728,2636.0,12,2,6,1,1,0,2,Oppo
991.0,0,2.0,0,2,1,12,0.3,158,5,6,1209.0,1678,2014.0,11,9,10,1,0,0,2,Oppo
1724.0,1,1.8,0,0,1,9,0.8,100,2,1,655.0,828,3056.0,18,16,6,1,0,0,3,Xiaomi
584.0,1,1.8,0,0,1,19,0.3,168,3,0,1123.0,1622,465.0,12,8,4,1,1,0,0,Xiaomi
860.0,1,1.3,1,1,1,49,0.7,141,6,13,692.0,979,3869.0,16,14,20,1,1,1,3,Motorola
1541.0,1,2.8,1,10,1,28,0.2,165,5,15,796.0,1052,1108.0,12,1,7,1,0,1,1,Motorola
615.0,1,0.5,1,7,0,58,0.5,130,5,8,1021.0,1958,1906.0,14,5,5,1,0,0,1,Apple
912.0,1,2.8,1,6,1,46,0.4,84,4,11,995.0,1310,851.0,8,4,4,1,1,1,0,Nokia
1278.0,1,1.2,0,10,1,60,0.6,172,7,14,1244.0,1504,3142.0,11,4,19,1,0,1,3,Xiaomi
1365.0,0,0.6,0,0,1,31,0.3,125,4,0,293.0,970,1300.0,14,7,13,1,0,1,0,Oppo
1702.0,0,1.0,0,7,0,36,0.1,177,5,9,1240.0,1931,1430.0,8,6,10,0,0,0,2,Realme
589.0,1,0.5,0,1,1,59,0.7,146,8,4,759.0,1858,362.0,16,10,6,1,1,1,0,Apple
1347.0,0,1.5,1,10,0,56,0.3,95,1,19,398.0,1528,2456.0,13,0,13,1,1,1,2,Vivo
1644.0,0,2.8,0,0,1,44,1.0,137,8,0,358.0,791,2360.0,7,4,19,1,0,0,2,Motorola
956.0,0,1.9,1,1,0,42,0.1,133,7,11,403.0,1614,3700.0,10,0,7,1,1,0,3,Motorola
1089.0,0,1.4,1,10,0,2,0.1,153,7,20,211.0,1409,2620.0,7,5,13,1,0,0,2,Realme
871.0,0,0.6,0,2,0,52,0.1,178,3,3,194.0,1437,437.0,14,7,17,1,0,0,0,Motorola
664.0,0,1.5,0,5,1,6,0.9,164,2,19,1076.0,1472,3774.0,11,5,18,1,0,0,3,
1874.0,1,0.6,0,1,0,19,0.8,192,2,9,1238.0,1418,1218.0,15,10,17,0,1,0,1,Apple
1928.0,0,2.6,0,5,0,5,0.8,162,5,16,229.0,1004,696.0,14,12,15,1,1,1,0,Realme
888.0,0,2.6,1,2,1,33,0.4,198,2,17,327.0,1683,3407.0,12,1,20,1,0,0,3,Xiaomi
1077.0,1,1.7,1,1,0,58,0.8,86,7,13,135.0,1892,3902.0,9,3,3,1,0,0,3,Oppo
1023.0,1,2.3,1,5,1,30,0.2,80,8,7,5.0,1744,2086.0,10,0,19,1,1,1,1,Xiaomi
1426.0,1,0.8,0,2,1,42,0.6,84,3,10,715.0,1163,1356.0,15,9,16,1,0,1,1,Realme
831.0,0,1.7,1,7,1,26,0.7,177,5,11,511.0,621,1704.0,6,5,20,1,1,1,0,Asus
1496.0,1,1.3,1,0,1,6,0.5,85,3,9,549.0,1383,3571.0,16,1,11,1,1,1,3,Motorola
1433.0,1,2.3,0,2,1,5,0.1,129,5,11,420.0,784,2132.0,18,15,19,1,0,1,1,Xiaomi
1095.0,1,2.6,1,0,1,44,0.7,103,4,5,838.0,1066,3209.0,13,11,8,1,1,1,3,OnePlus
643.0,1,0.7,1,3,1,23,0.8,156,1,9,314.0,1400,2096.0,13,6,2,1,0,0,1,Realme
1142.0,1,1.1,0,0,1,6,0.5,198,4,0,739.0,1766,1273.0,19,0,6,1,0,0,1,
730.0,1,0.5,1,3,1,27,0.1,112,5,10,62.0,846,3623.0,9,4,15,1,1,0,2,Apple
1901.0,1,0.5,0,5,1,41,0.6,131,2,17,,1662,368.0,5,1,12,1,0,0,0,Xiaomi
,0,0.6,1,1,0,32,0.7,135,3,8,963.0,1520,854.0,8,2,10,1,0,1,1,Xiaomi
1924.0,0,2.6,0,0,1,59,0.9,136,6,0,1438.0,1923,3646.0,10,9,16,1,0,1,3,OnePlus
1825.0,0,1.1,1,13,1,17,0.1,157,4,18,1621.0,1773,3130.0,12,4,2,1,0,1,3,OnePlus
1275.0,1,0.5,1,3,1,5,0.2,152,1,9,19.0,501,3784.0,13,4,4,1,1,0,3,Xiaomi
,1,2.3,0,9,0,17,0.8,124,7,17,887.0,1274,3885.0,11,0,14,1,1,0,3,Realme
1538.0,1,2.3,0,6,1,13,0.2,121,7,7,567.0,986,1494.0,18,10,12,1,1,1,1,Realme
1965.0,1,0.5,0,4,1,29,0.5,149,5,13,584.0,676,2973.0,11,1,20,1,1,1,3,Oppo
808.0,0,1.9,0,7,0,20,0.8,185,6,14,496.0,974,1471.0,13,4,11,0,1,0,0,
,0,0.5,0,6,0,27,0.5,86,2,11,1245.0,1309,2001.0,11,10,12,1,1,1,1,Oppo
1507.0,1,0.9,1,0,1,42,0.4,123,5,0,682.0,888,1486.0,15,3,19,1,0,0,1,Oppo
912.0,0,0.7,0,3,0,47,0.9,182,3,6,724.0,794,1321.0,7,2,6,0,1,1,0,Motorola
769.0,1,1.2,0,2,0,17,0.1,95,8,4,1384.0,1454,1877.0,18,2,11,0,0,1,1,Samsung
948.0,0,2.3,0,14,0,22,0.1,173,5,20,257.0,1654,3499.0,11,7,19,1,1,1,3,Motorola
507.0,1,1.9,1,0,1,39,0.7,142,1,0,17.0,1084,2124.0,6,0,12,1,1,0,1,Samsung
1384.0,1,2.8,1,15,0,60,0.1,82,3,18,983.0,1210,1221.0,18,12,15,1,0,1,1,Asus
1766.0,1,1.3,0,1,0,29,0.5,194,8,20,439.0,1306,2316.0,19,2,6,0,0,1,2,Realme
1407.0,0,1.8,1,5,1,16,0.2,170,4,6,925.0,1206,1068.0,6,0,8,1,1,0,1,Motorola
614.0,0,2.9,1,3,1,24,0.2,94,4,7,409.0,603,1930.0,13,12,4,1,0,1,1,Motorola
,0,2.9,0,9,0,14,0.4,196,7,18,293.0,952,1316.0,8,1,8,1,1,0,1,Xiaomi
1039.0,0,0.5,1,8,0,47,0.2,130,8,9,384.0,1878,1742.0,18,12,15,1,0,0,1,Xiaomi
511.0,1,3.0,1,5,1,34,0.9,125,8,13,149.0,1285,,14,7,14,1,0,0,2,Realme
1811.0,1,2.5,0,4,1,5,0.6,98,4,16,447.0,568,2700.0,13,7,8,1,1,1,2,Xiaomi
1159.0,0,1.5,0,3,0,36,0.4,104,4,8,717.0,1206,2115.0,8,7,18,0,0,0,2,Xiaomi
1848.0,0,1.3,1,7,0,12,0.1,178,2,19,195.0,533,3915.0,9,7,8,0,0,1,3,Motorola
,1,0.5,0,0,1,16,0.1,94,8,1,153.0,696,3144.0,16,2,14,1,0,0,3,Realme
1469.0,0,0.5,0,3,1,58,0.5,150,7,8,1699.0,1850,1571.0,17,16,2,1,0,0,2,Samsung
1423.0,0,0.6,0,12,0,44,0.8,131,5,13,501.0,640,2253.0,10,8,9,0,0,0,1,Motorola
1974.0,0,0.5,1,9,0,10,0.8,145,6,12,530.0,1496,1433.0,6,1,17,0,0,0,1,Samsung
835.0,0,0.8,1,2,1,42,0.8,128,5,18,396.0,1378,2583.0,15,2,13,1,1,1,2,Nokia
1429.0,0,0.6,0,8,0,42,0.9,151,5,9,670.0,1552,1817.0,6,1,16,1,0,0,1,Nokia
947.0,1,0.5,0,1,1,51,0.1,144,2,15,193.0,887,2915.0,17,1,6,1,1,1,2,Motorola
1446.0,1,2.8,1,0,1,18,0.3,178,8,1,351.0,1769,3340.0,8,0,16,1,1,1,3,
1332.0,0,1.3,1,5,1,7,0.8,168,7,19,846.0,855,2790.0,19,11,10,1,1,0,2,Apple
1498.0,1,1.2,1,0,1,14,0.1,191,4,1,111.0,1167,577.0,14,12,12,1,1,0,0,Asus
1576.0,1,0.9,1,0,1,14,0.4,173,2,4,1213.0,1386,3220.0,17,2,6,1,1,0,3,Xiaomi
1398.0,0,1.6,1,8,1,26,0.8,150,1,12,755.0,1284,3488.0,14,3,11,1,1,0,3,OnePlus
1885.0,0,2.4,1,12,1,14,0.6,92,4,15,1406.0,1517,1277.0,9,6,16,1,0,1,1,Apple
798.0,1,0.5,1,7,0,2,0.8,148,2,15,497.0,627,3593.0,14,9,3,0,1,0,2,OnePlus
1436.0,0,2.5,1,0,1,42,0.9,124,8,1,1826.0,1836,2736.0,12,5,19,1,1,0,3,Apple
1998.0,1,1.2,0,8,0,31,0.6,196,8,19,50.0,1356,2311.0,17,9,18,1,1,0,2,Nokia
1321.0,1,1.3,0,0,1,63,0.4,109,8,9,817.0,941,1464.0,7,6,16,1,1,1,1,Asus
1021.0,0,1.3,0,7,0,9,0.7,192,2,12,901.0,1793,1355.0,6,1,14,1,1,0,1,Oppo
1339.0,1,2.3,1,0,0,40,0.1,123,2,1,212.0,1269,2382.0,6,4,7,1,0,1,2,Realme
1210.0,1,1.6,1,9,0,57,0.5,111,4,20,329.0,1039,1886.0,16,0,17,1,0,1,1,OnePlus
1949.0,1,0.5,1,2,1,31,0.1,145,5,9,837.0,1182,832.0,7,3,19,1,0,0,1,
882.0,0,0.7,1,9,1,28,0.2,151,6,16,248.0,884,751.0,19,11,8,1,0,1,0,Motorola
1549.0,1,1.5,1,0,1,27,0.4,113,5,7,632.0,1162,436.0,10,8,11,1,0,0,0,Vivo
1991.0,0,2.2,1,1,1,42,0.7,82,1,13,366.0,613,722.0,6,5,10,1,1,0,0,Samsung
796.0,0,0.5,0,2,0,12,0.5,114,1,8,174.0,518,1075.0,7,3,2,0,1,0,0,Realme
1012.0,0,0.5,1,4,0,39,0.1,161,4,6,,1195,2802.0,8,0,10,1,1,0,2,OnePlus
1318.0,0,1.9,1,0,1,11,0.8,188,2,15,688.0,1591,1780.0,12,10,2,1,0,0,1,Nokia
1708.0,0,0.8,0,8,1,14,0.9,197,4,16,263.0,1345,1247.0,19,16,16,1,0,0,1,Oppo
598.0,1,0.8,1,8,1,62,0.1,117,8,9,118.0,764,3066.0,11,2,19,1,1,0,2,Realme
541.0,1,2.3,0,4,0,51,0.4,200,8,17,1012.0,1226,403.0,11,2,12,0,0,0,0,Apple
818.0,0,0.5,1,2,1,23,0.2,192,5,17,586.0,1552,2518.0,19,12,3,1,1,0,2,Xiaomi
1414.0,0,0.5,0,0,1,15,0.8,168,2,0,294.0,1233,1069.0,18,6,14,1,0,0,0,Asus
601.0,1,1.7,1,3,1,6,0.8,169,4,11,818.0,1827,,14,8,9,1,0,1,2,Realme
561.0,1,2.8,1,2,1,40,0.1,99,7,6,426.0,865,2974.0,15,12,19,1,0,1,2,Motorola
1616.0,1,2.3,1,3,0,52,0.1,100,5,8,151.0,1133,657.0,7,3,2,1,1,0,0,Asus
1263.0,1,1.4,1,1,1,32,0.4,103,2,2,409.0,644,3372.0,18,13,10,1,1,0,3,Nokia
1604.0,1,1.9,1,0,1,63,0.6,93,5,2,641.0,1156,1464.0,15,9,20,1,1,0,1,Realme
539.0,0,2.0,1,1,0,24,0.5,86,4,2,958.0,967,1326.0,7,4,3,1,1,0,0,Asus
1071.0,0,2.6,0,0,0,49,0.3,199,4,5,1328.0,1970,3393.0,6,5,7,1,0,0,3,Oppo
826.0,0,0.5,1,0,1,57,0.5,135,2,0,354.0,530,323.0,17,3,7,1,0,1,0,Motorola
771.0,0,2.9,0,2,0,62,0.7,106,1,8,1709.0,1781,1628.0,9,3,6,0,1,0,1,Realme
1811.0,0,2.9,0,0,0,33,0.2,132,8,2,1099.0,1553,2610.0,8,3,13,1,1,0,3,OnePlus
1842.0,1,2.2,1,7,0,56,0.4,179,4,10,783.0,1227,3721.0,16,11,4,0,1,1,3,Apple
1420.0,0,2.8,1,1,0,50,0.1,100,8,8,194.0,1393,763.0,17,1,17,0,1,1,0,Samsung
1763.0,0,0.5,1,12,0,10,0.2,184,3,19,238.0,1893,792.0,17,12,13,1,0,1,0,Realme
1163.0,1,1.9,0,6,0,2,0.9,133,5,20,919.0,1076,1568.0,14,0,19,1,0,0,1,Asus
1805.0,1,0.5,0,0,0,29,0.2,182,4,2,758.0,891,1276.0,19,4,17,0,1,0,1,
610.0,1,1.6,1,9,0,52,0.4,90,4,19,1039.0,1273,3472.0,10,4,12,1,1,1,3,Motorola
1533.0,1,1.1,1,18,1,17,0.3,160,4,20,1054.0,1393,2520.0,8,2,11,1,0,1,2,Xiaomi
1924.0,0,0.5,0,3,1,63,0.3,111,2,10,122.0,686,3423.0,13,3,19,1,0,0,3,Nokia
1801.0,0,0.5,1,6,0,52,0.9,120,6,10,100.0,1708,258.0,14,8,9,1,0,0,0,
1726.0,1,1.9,0,1,1,42,0.6,106,5,3,1221.0,1804,1868.0,16,7,6,1,0,0,2,Realme
794.0,0,2.5,1,15,0,14,0.6,197,3,19,312.0,1376,2171.0,19,8,18,0,0,1,1,Nokia
1686.0,1,0.5,1,4,0,28,0.8,182,5,8,599.0,1073,780.0,11,10,5,0,0,0,0,Apple
1444.0,1,2.1,1,0,0,6,0.9,103,1,1,1274.0,1340,712.0,17,5,10,0,0,0,0,Samsung
1004.0,0,1.6,1,0,1,30,1.0,160,8,1,62.0,581,1012.0,7,4,13,1,1,1,0,OnePlus
1242.0,1,2.4,0,8,0,28,0.2,166,4,9,315.0,1796,318.0,11,10,19,1,0,0,0,Oppo
539.0,0,1.5,0,6,1,26,0.2,137,6,8,1123.0,1709,3948.0,18,11,15,1,1,1,3,Vivo
717.0,0,1.1,1,2,1,14,0.1,99,8,6,1878.0,1981,629.0,16,15,20,1,0,0,0,Xiaomi
1540.0,0,0.7,1,0,1,29,0.1,157,7,1,318.0,831,1161.0,11,8,5,1,0,0,0,Nokia
672.0,0,0.5,0,7,1,35,0.1,99,8,17,574.0,1267,1403.0,16,7,6,1,0,0,0,OnePlus
1325.0,1,0.5,0,0,1,13,1.0,133,4,8,1353.0,1915,3707.0,19,3,18,1,1,0,3,Asus
950.0,0,0.5,0,6,1,55,0.1,124,8,7,86.0,1681,1305.0,6,5,4,1,0,1,0,Nokia
948.0,0,1.5,1,6,0,18,0.3,119,4,7,340.0,1728,2926.0,17,13,9,1,1,1,2,
1328.0,1,0.5,0,5,1,27,0.3,144,3,18,602.0,1156,2674.0,7,2,5,1,0,1,2,Nokia
1447.0,0,0.5,0,3,0,40,0.7,184,2,5,963.0,1062,471.0,8,4,20,0,0,1,0,Realme
1973.0,1,0.5,1,3,0,21,0.8,95,8,7,127.0,507,1724.0,12,10,8,0,0,1,1,Apple
1731.0,1,2.3,1,18,0,60,0.5,171,4,20,142.0,1039,1220.0,9,3,20,0,1,0,1,Vivo
1617.0,0,1.5,0,1,1,63,0.7,111,2,10,274.0,1079,2754.0,19,10,8,1,1,1,2,Samsung
1791.0,1,0.5,1,1,1,33,0.5,110,5,4,371.0,682,594.0,17,8,16,1,0,1,0,Oppo
851.0,0,2.3,1,7,1,54,1.0,101,2,9,788.0,1007,1005.0,12,2,14,1,0,1,0,Oppo
856.0,0,1.9,1,0,1,14,0.6,115,1,7,395.0,1027,2439.0,6,3,12,1,1,1,1,
714.0,1,0.5,0,1,0,30,0.3,145,4,2,643.0,1527,2302.0,12,10,10,0,1,1,1,Motorola
951.0,0,0.5,0,6,1,15,0.6,81,2,17,854.0,935,1083.0,16,11,16,1,1,0,0,Realme
1303.0,1,2.1,0,6,1,10,0.4,109,8,15,1335.0,1873,2219.0,9,3,15,1,1,1,2,Nokia
1550.0,1,2.7,0,2,0,32,0.1,126,7,5,1541.0,1619,1571.0,12,3,14,0,0,0,2,Samsung
1759.0,1,1.4,0,10,1,15,0.4,101,4,13,382.0,1163,2107.0,18,5,16,1,1,0,2,Realme
1448.0,0,0.5,1,18,0,2,0.2,100,5,19,846.0,1144,593.0,9,4,18,1,1,1,0,Asus
